direction_id,role,feature_id,matched_target_feature_id,control_panel,sign,transport,source_norm,transported_norm,population_excess_kurtosis,deception_minus_unrelated,group_deception,group_experience,group_hedging,group_honesty,group_intervention,group_roleplay,group_unrelated
sae-target-58667,target,58667,58667,,positive,random_j_3,1.1387141942977905,1.4673666954040527,0.2864859104156494,1.643798828125,0.907666027545929,0.159939244389534,-0.16567383706569672,0.617871105670929,0.4359809160232544,0.945421040058136,-0.736132800579071
sae-target-58667,target,58667,58667,,positive,random_j_4,1.1387141942977905,1.500856876373291,0.2752101421356201,0.9386475086212158,0.5888428092002869,0.934678852558136,-1.544042944908142,-0.9024414420127869,0.2708333432674408,-0.3305121660232544,-0.34980469942092896
sae-target-58667,target,58667,58667,,positive,random_j_5,1.1387141942977905,1.591498851776123,0.2632410526275635,-0.5865234471857548,0.03623047098517418,0.2985025942325592,0.2660156190395355,0.46416017413139343,1.1399739980697632,-0.5807834267616272,0.622753918170929
sae-control-p1-11872,matched_control,11872,58667,1,negative,jacobian,1.1387449502944946,1.5679606199264526,1.6102337837219238,1.6638672351837158,-0.0478515625,-0.310112863779068,-0.8169922232627869,0.04892578348517418,-0.9539930820465088,-1.9116753339767456,-1.7117187976837158
sae-control-p1-11872,matched_control,11872,58667,1,negative,identity,1.1387449502944946,1.1387449502944946,0.7205061912536621,-0.24277343740686774,-0.23681640625,0.9839409589767456,0.05800781399011612,0.3175048828125,-0.9623481035232544,-1.5166829824447632,0.0059570311568677425
sae-control-p1-11872,matched_control,11872,58667,1,negative,random_j_1,1.1387449502944946,1.5116689205169678,0.3100411891937256,1.1018554866313934,0.848828136920929,1.3902994394302368,0.1728515625,0.26118165254592896,-0.7428385615348816,0.849609375,-0.2530273497104645
sae-control-p1-11872,matched_control,11872,58667,1,negative,random_j_2,1.1387449502944946,1.5189999341964722,0.2850632667541504,-0.6696045100688934,-0.22509765625,-0.4379340410232544,-0.32539063692092896,-1.2472656965255737,-0.526475727558136,-0.1999918669462204,0.44450685381889343
sae-control-p1-11872,matched_control,11872,58667,1,negative,random_j_3,1.1387449502944946,1.539176344871521,0.3001866340637207,1.024084448814392,1.402014136314392,0.1834852397441864,0.4427734315395355,0.664746105670929,-0.1206597238779068,-0.5372314453125,0.3779296875
sae-control-p1-11872,matched_control,11872,58667,1,negative,random_j_4,1.1387449502944946,1.4939148426055908,0.27120065689086914,1.463476538658142,0.809374988079071,1.4791666269302368,-0.24140624701976776,1.064843773841858,-0.1072048619389534,0.2848307192325592,-0.654101550579071
sae-control-p1-11872,matched_control,11872,58667,1,negative,random_j_5,1.1387449502944946,1.476481556892395,0.2769603729248047,1.28271484375,0.83984375,1.3832465410232544,-0.02167968824505806,-0.594409167766571,-0.010416666977107525,0.7070041298866272,-0.44287109375
sae-control-p1-11872,matched_control,11872,58667,1,positive,jacobian,1.1387449502944946,1.5679606199264526,1.6102337837219238,-1.6638672351837158,0.0478515625,0.310112863779068,0.8169922232627869,-0.04892578348517418,0.9539930820465088,1.9116753339767456,1.7117187976837158
sae-control-p1-11872,matched_control,11872,58667,1,positive,identity,1.1387449502944946,1.1387449502944946,0.7205061912536621,0.24277343740686774,0.23681640625,-0.9839409589767456,-0.05800781399011612,-0.3175048828125,0.9623481035232544,1.5166829824447632,-0.0059570311568677425
sae-control-p1-11872,matched_control,11872,58667,1,positive,random_j_1,1.1387449502944946,1.5116689205169678,0.3100411891937256,-1.1018554866313934,-0.848828136920929,-1.3902994394302368,-0.1728515625,-0.26118165254592896,0.7428385615348816,-0.849609375,0.2530273497104645
sae-control-p1-11872,matched_control,11872,58667,1,positive,random_j_2,1.1387449502944946,1.5189999341964722,0.2850632667541504,0.6696045100688934,0.22509765625,0.4379340410232544,0.32539063692092896,1.2472656965255737,0.526475727558136,0.1999918669462204,-0.44450685381889343
sae-control-p1-11872,matched_control,11872,58667,1,positive,random_j_3,1.1387449502944946,1.539176344871521,0.3001866340637207,-1.024084448814392,-1.402014136314392,-0.1834852397441864,-0.4427734315395355,-0.664746105670929,0.1206597238779068,0.5372314453125,-0.3779296875
sae-control-p1-11872,matched_control,11872,58667,1,positive,random_j_4,1.1387449502944946,1.4939148426055908,0.27120065689086914,-1.463476538658142,-0.809374988079071,-1.4791666269302368,0.24140624701976776,-1.064843773841858,0.1072048619389534,-0.2848307192325592,0.654101550579071
sae-control-p1-11872,matched_control,11872,58667,1,positive,random_j_5,1.1387449502944946,1.476481556892395,0.2769603729248047,-1.28271484375,-0.83984375,-1.3832465410232544,0.02167968824505806,0.594409167766571,0.010416666977107525,-0.7070041298866272,0.44287109375
sae-control-p2-7182,matched_control,7182,58667,2,negative,jacobian,1.1392185688018799,1.3834694623947144,0.12210369110107422,-0.00815427303314209,0.503369152545929,0.303765207529068,1.3427246809005737,0.8924804925918579,0.0384114570915699,0.9009331464767456,0.511523425579071
sae-control-p2-7182,matched_control,7182,58667,2,negative,identity,1.1392185688018799,1.1392185688018799,0.3355989456176758,0.08544921875,0.20849609375,-1.1002603769302368,0.1611328125,1.43310546875,-0.690049946308136,0.11328125,0.123046875
sae-control-p2-7182,matched_control,7182,58667,2,negative,random_j_1,1.1392185688018799,1.4794785976409912,0.2751944065093994,-0.48118898272514343,-0.34858399629592896,-0.4844835102558136,-0.521289050579071,0.835498034954071,0.2367621511220932,0.00434027798473835,0.13260498642921448
sae-control-p2-7182,matched_control,7182,58667,2,negative,random_j_2,1.1392185688018799,1.488011360168457,0.24303412437438965,0.06861571967601776,0.12119140475988388,1.1742621660232544,0.7100586295127869,-0.09921874850988388,-0.4842664897441864,0.7141926884651184,0.05257568508386612
sae-control-p2-7182,matched_control,7182,58667,2,negative,random_j_3,1.1392185688018799,1.5189154148101807,0.23681282997131348,1.0221924185752869,0.515698254108429,0.4280056357383728,-1.2781250476837158,0.11796875298023224,-0.2505967915058136,-0.74609375,-0.5064941644668579
