from_layer,to_layer,from_feature_id,to_feature_id,n_common_items,activation_spearman,decoder_cosine,top20_item_jaccard,selected_descriptive_edge
8,9,11393,4126,1110,0.23012379778836597,0.0020868810483504197,0.0,0
8,9,11393,11058,1110,0.08030497452500646,-0.03945871574482823,0.0,0
8,9,11393,14467,1110,0.21591841783350338,0.01059609064442764,0.0,0
8,9,11393,14900,1110,0.0846854756347441,-0.03188137792907172,0.0,0
8,9,11393,15652,1110,0.3380780881538827,0.0008031029498602475,0.0,0
8,9,13208,2416,1110,0.15305716536041192,0.008006239749740785,0.0,0
8,9,13208,4126,1110,0.24604804247278672,-0.02437824261759018,0.0,0
8,9,13208,11058,1110,0.1406380093347916,-0.002302598408060025,0.0,0
8,9,13208,14467,1110,0.11671842127322364,0.027862519567538532,0.0,0
8,9,13208,14900,1110,0.19055404480854232,-0.010211376527547122,0.0,0
8,9,13208,15652,1110,0.19845624136168946,0.023737655219183754,0.0,0
8,9,13216,2416,1110,0.15316565020343553,-0.02316334465284325,0.0,0
8,9,13216,4126,1110,0.36747204135579603,0.03270522621587647,0.1111111111111111,0
8,9,13216,11058,1110,0.2428908967919791,-0.0006211383987370657,0.0,0
8,9,13216,14467,1110,0.2716528893105346,0.019934071954149576,0.0,0
8,9,13216,14900,1110,0.707069942102254,0.9083395344832821,1.0,1
8,9,13216,15652,1110,0.37822142899642625,-0.005235483430779954,0.0,0
8,9,16294,2416,1110,0.23492017622251457,0.000527906558693429,0.02564102564102564,0
8,9,16294,4126,1110,0.6323827588983681,0.12904176647113813,0.0,1
8,9,16294,11058,1110,0.6001326212744312,0.09351596122209908,0.0,1
8,9,16294,14467,1110,0.8219551405422931,0.6682275947105464,0.8181818181818182,1
8,9,16294,14900,1110,0.16838221521814883,-0.007176166165440927,0.0,0
8,9,16294,15652,1110,0.6562769646318932,0.08347581891195259,0.0,1
9,10,2416,4195,1110,0.9694969339378154,0.9485205297093355,0.42857142857142855,1
9,10,2416,8417,1110,0.24133065301862117,-0.004629037167614402,0.0,0
9,10,2416,8610,1110,0.25631540572410094,-0.004652440412247132,0.0,0
9,10,2416,9111,1110,0.048982385215420546,-0.026058177930583983,0.0,0
9,10,2416,14092,1110,0.3461199336370461,0.007169368726743216,0.0,0
9,10,2416,15823,1110,0.1887453214819358,-0.02811081439702256,0.02564102564102564,0
9,10,4126,4195,1110,0.25305954709271067,-0.0012758676537614284,0.0,0
9,10,4126,8417,1110,0.7991180472013981,0.2039928972752999,0.02564102564102564,1
9,10,4126,8610,1110,0.5775039176648378,0.0016762476763616757,0.02564102564102564,0
9,10,4126,9111,1110,0.6253128896566618,0.18446883375466355,0.05263157894736842,1
9,10,4126,14092,1110,0.5461757627016073,0.2886243969861879,0.0,1
9,10,4126,15823,1110,0.5394863741203774,-0.00722431247988709,0.02564102564102564,0
9,10,11058,4195,1110,0.11955240311847057,-0.03180035383447291,0.0,0
9,10,11058,8417,1110,0.738520749000365,0.25598156276464645,0.0,1
9,10,11058,8610,1110,0.4932088778815996,-0.02850036044927686,0.02564102564102564,0
9,10,11058,9111,1110,0.8546223254202464,0.6173687031882807,0.3793103448275862,1
9,10,11058,14092,1110,0.24633855741220775,0.02301310059783515,0.0,0
9,10,11058,15823,1110,0.4128893197502578,0.01891463615499459,0.0,0
9,10,14467,4195,1110,0.24926269256019493,0.0045038919789518635,0.05263157894736842,0
9,10,14467,8417,1110,0.8065681116170929,0.5756627509820015,0.0,1
9,10,14467,8610,1110,0.4338065946390747,-0.01658609422018684,0.0,0
9,10,14467,9111,1110,0.5714799165470766,0.008102413466359044,0.02564102564102564,0
9,10,14467,14092,1110,0.3757431514339861,-0.0169968605552708,0.0,0
9,10,14467,15823,1110,0.34597270082102216,-0.0026153705000416055,0.0,0
9,10,14900,4195,1110,0.07542510239920776,-0.01790644175276172,0.0,0
9,10,14900,8417,1110,0.25676257669501507,0.04513287338592234,0.0,0
9,10,14900,8610,1110,0.24653463936325176,0.03981373803073917,0.05263157894736842,0
9,10,14900,9111,1110,0.08032371161935177,-0.00710588436826831,0.0,0
9,10,14900,14092,1110,0.505910132346809,0.07194792619244281,0.0,1
9,10,14900,15823,1110,0.21730778689728775,0.16096380343119845,0.05263157894736842,0
9,10,15652,4195,1110,0.35124860959610155,-0.0035635612964900593,0.0,0
9,10,15652,8417,1110,0.8872967260824384,0.5969630297534204,0.9047619047619048,1
9,10,15652,8610,1110,0.554809886727792,-0.01975379340921273,0.08108108108108109,0
9,10,15652,9111,1110,0.5420408917017002,0.018437224704753643,0.0,0
9,10,15652,14092,1110,0.6166663785099142,0.23089645065730025,0.0,1
9,10,15652,15823,1110,0.5029256704749246,0.03490741768496588,0.0,0
10,11,4195,2551,1110,0.9801309895014649,0.970595332699639,0.48148148148148145,1
10,11,4195,3293,1110,0.23337050419042873,-0.04687760858943481,0.0,0
10,11,4195,4267,1110,0.24844683548040886,-0.008126107586087367,0.0,0
10,11,4195,8671,1110,0.0632729911296886,-0.03224770674970537,0.0,0
10,11,4195,10677,1110,0.3490432837208568,-0.0019000680459506391,0.0,0
10,11,4195,12150,1110,0.26903709098451684,-0.031268653563546175,0.02564102564102564,0
10,11,8417,2551,1110,0.25700269256908576,-0.01221734961920233,0.0,0
10,11,8417,3293,1110,0.4856368516590582,0.03783583514101522,0.02564102564102564,0
10,11,8417,4267,1110,0.8885621282077506,0.7485053370747076,0.6666666666666666,1
10,11,8417,8671,1110,0.6471083016811655,0.13369121490384972,0.0,1
10,11,8417,10677,1110,0.5391069389284664,0.0725665850333496,0.0,1
10,11,8417,12150,1110,0.6084250561038732,0.19565293720550336,0.0,1
10,11,8610,2551,1110,0.3135926877753485,-0.005712157686560535,0.0,0
10,11,8610,3293,1110,0.7764617499069834,0.06589876146462542,0.0,1
10,11,8610,4267,1110,0.5393734017443933,-0.010797666931567352,0.05263157894736842,0
10,11,8610,8671,1110,0.47847259546109133,-0.02284825754096253,0.05263157894736842,0
10,11,8610,10677,1110,0.5451750382010927,-0.006928000544503187,0.0,0
10,11,8610,12150,1110,0.46833998544074434,0.00936008350629906,0.02564102564102564,0
10,11,9111,2551,1110,0.09815664632458668,-0.015370492940647856,0.0,0
10,11,9111,3293,1110,0.3971425254643764,-0.015281561077087497,0.0,0
10,11,9111,4267,1110,0.6498946558222564,0.11885960284722931,0.0,1
10,11,9111,8671,1110,0.9399220191023562,0.8506690940447952,0.7391304347826086,1
10,11,9111,10677,1110,0.19179559915436095,0.08094598590519864,0.0,0
10,11,9111,12150,1110,0.6677104147028492,0.1302442835573872,0.0,1
10,11,14092,2551,1110,0.34348506711059107,0.004306620046695239,0.0,0
10,11,14092,3293,1110,0.5688025771547686,0.006552266075113703,0.02564102564102564,0
10,11,14092,4267,1110,0.48542758355804944,0.11833152956568903,0.0,1
10,11,14092,8671,1110,0.11559507853318847,0.02053546957333237,0.0,0
10,11,14092,10677,1110,0.9199398361985044,0.748849339674172,0.42857142857142855,1
10,11,14092,12150,1110,0.24588245798475747,0.06887437165890552,0.0,0
10,11,15823,2551,1110,0.22494448082072463,-0.01624158400871642,0.0,0
10,11,15823,3293,1110,0.9307672951806742,0.8607142331997192,0.42857142857142855,1
10,11,15823,4267,1110,0.4512665292024316,0.008315539047494382,0.0,0
10,11,15823,8671,1110,0.38499248868538094,-0.019774279638575056,0.0,0
10,11,15823,10677,1110,0.567353873775256,0.018514308871002704,0.02564102564102564,0
10,11,15823,12150,1110,0.3646709935873496,-0.014206543567301314,0.05263157894736842,0
11,12,2551,4008,1110,0.290420419813887,0.004330157124379603,0.0,0
11,12,2551,6292,1110,0.25455617425917926,-0.023276367514318726,0.0,0
11,12,2551,7415,1110,0.08272730711111952,-0.025673925611678694,0.0,0
11,12,2551,11507,1110,0.1604098303245845,-0.0005104401140871806,0.0,0
11,12,2551,13705,1110,0.26093315526748595,-0.03658233640986231,0.05263157894736842,0
11,12,2551,14964,1110,0.9881417947166176,0.9677563160016437,0.3793103448275862,1
11,12,3293,4008,1110,0.44485450459249,0.026926917540500382,0.02564102564102564,0
11,12,3293,6292,1110,0.8785207578418591,0.42184703919595584,0.05263157894736842,1
11,12,3293,7415,1110,0.36519782038986753,-0.00040187809595511754,0.0,0
11,12,3293,11507,1110,0.2825820609393824,-0.027823004780727915,0.02564102564102564,0
11,12,3293,13705,1110,0.4121318120580012,-0.022807466788384228,0.08108108108108109,0
11,12,3293,14964,1110,0.27092323659334,-0.0428059873340919,0.0,0
11,12,4267,4008,1110,0.8947899664339246,0.7739545247618911,0.6666666666666666,1
11,12,4267,6292,1110,0.45906480227324203,0.008858139339626484,0.0,0
11,12,4267,7415,1110,0.6886639424351447,0.20061597935520117,0.0,1
11,12,4267,11507,1110,0.06893208076687675,0.03886774430312681,0.0,0
11,12,4267,13705,1110,0.6416304467781159,0.1309349574000681,0.0,1
11,12,4267,14964,1110,0.28735476398357374,-0.005506547697861003,0.0,0
11,12,8671,4008,1110,0.5965153103945321,0.07018649416388466,0.0,1
11,12,8671,6292,1110,0.3691301005136347,-0.013945252776137465,0.02564102564102564,0
11,12,8671,7415,1110,0.9381431050462893,0.8575670953546535,0.5384615384615384,1
11,12,8671,11507,1110,0.019561426920064743,-0.011157281209243204,0.0,0
11,12,8671,13705,1110,0.7097720390931198,0.12704268190582568,0.0,1
11,12,8671,14964,1110,0.08920748012151054,-0.029166905387595157,0.0,0
11,12,10677,4008,1110,0.5438277158666469,0.11862165930439507,0.0,1
11,12,10677,6292,1110,0.5345587228380445,-0.013438521358719075,0.0,0
11,12,10677,7415,1110,0.18016966778886767,0.0907975443731056,0.0,0
11,12,10677,11507,1110,0.36601645941883415,-0.015973936384821585,0.0,0
11,12,10677,13705,1110,0.30766606319340495,0.09110895237404336,0.0,1
11,12,10677,14964,1110,0.3713191115468762,-0.0041121871211770335,0.0,0
11,12,12150,4008,1110,0.5505501951472619,0.18027207799991063,0.0,1
11,12,12150,6292,1110,0.3929243475215479,0.0030390379274418907,0.0,0
11,12,12150,7415,1110,0.6497846329625674,0.11236815228433218,0.0,1
11,12,12150,11507,1110,0.048727551586684494,0.031333621764512196,0.0,0
11,12,12150,13705,1110,0.9194222064394179,0.926169011049808,0.8181818181818182,1
11,12,12150,14964,1110,0.28831602020202957,-0.026236776830459264,0.0,0
12,13,4008,1249,1110,0.9029984709014496,0.8439360550700887,1.0,1
12,13,4008,7978,1110,0.5909266329988229,0.011812510214176416,0.0,0
12,13,4008,9111,1110,0.698953711460394,0.19496959569614694,0.0,1
12,13,4008,11052,1110,0.3304555008407873,0.002837648647713807,0.0,0
12,13,4008,14259,1110,0.76345348215438,0.15442721147927327,0.02564102564102564,1
12,13,4008,15881,1110,0.4702488442306754,-0.03602954060964284,0.0,0
12,13,6292,1249,1110,0.455045257726948,-0.0104528369890973,0.05263157894736842,0
12,13,6292,7978,1110,0.38598918793264897,0.0008825614159891988,0.0,0
12,13,6292,9111,1110,0.3414639605030707,-0.008592572991274479,0.02564102564102564,0
12,13,6292,11052,1110,0.27439677646965205,-0.025486662020401892,0.0,0
12,13,6292,14259,1110,0.563046909875201,-0.018393347272237383,0.0,0
12,13,6292,15881,1110,0.6595829189381553,0.10037875672226029,0.0,1
12,13,7415,1249,1110,0.7165810843298958,0.15922458227908376,0.0,1
12,13,7415,7978,1110,0.7601869047032916,0.24753326187072086,0.0,1
12,13,7415,9111,1110,0.7627501709695551,0.04913564887565154,0.0,0
12,13,7415,11052,1110,0.06820754825206521,-0.025487762203974022,0.0,0
12,13,7415,14259,1110,0.6405879121559293,0.1728010192424053,0.0,1
12,13,7415,15881,1110,0.4207928806337368,-0.020210219929622353,0.05263157894736842,0
12,13,11507,1249,1110,0.050056911889105965,-0.00433667406139929,0.0,0
12,13,11507,7978,1110,0.11556334929715659,0.04947251665672924,0.0,0
12,13,11507,9111,1110,-0.0391433761473223,0.00909913417161204,0.0,0
12,13,11507,11052,1110,0.12376733324790308,-0.003791762935623798,0.0,0
12,13,11507,14259,1110,0.25169621497904415,0.0004728733301946724,0.0,0
12,13,11507,15881,1110,0.19374780935064131,-0.05180878956950868,0.0,0
12,13,13705,1249,1110,0.6461599607682349,0.21434294240673651,0.0,1
12,13,13705,7978,1110,0.756124738890812,0.1766610479355115,0.05263157894736842,1
12,13,13705,9111,1110,0.640892577894769,0.03558999322297395,0.02564102564102564,0
12,13,13705,11052,1110,0.25485406996201665,-0.028412060068403015,0.0,0
12,13,13705,14259,1110,0.6904296423398387,0.09024728486824887,0.0,1
12,13,13705,15881,1110,0.49419278672934597,0.0004146267885292709,0.0,0
12,13,14964,1249,1110,0.24946746661023053,0.003653439009404106,0.0,0
12,13,14964,7978,1110,0.27084286804109786,-0.004212318150162325,0.0,0
12,13,14964,9111,1110,0.18590029484237303,-0.008367219506698848,0.0,0
12,13,14964,11052,1110,0.9777883526522738,0.9650514187349326,0.2903225806451613,1
12,13,14964,14259,1110,0.39960831238841266,-0.0025603979379901372,0.0,0
12,13,14964,15881,1110,0.2720138470199161,-0.0415189391326919,0.0,0
13,14,1249,2887,1110,0.17928939933865082,0.05334419889054774,0.0,0
13,14,1249,7166,1110,0.13460744451013837,-0.049195525542439236,0.0,0
13,14,1249,8224,1110,0.7486401919823509,0.07357759609181243,0.3333333333333333,1
13,14,1249,8671,1110,0.7424440756724026,0.4859338107918977,0.0,1
13,14,1249,12064,1110,0.2325455989207814,0.010071739163761693,0.0,0
13,14,1249,14877,1110,0.612725174130999,0.2339597103628388,0.0,1
13,14,7978,2887,1110,0.259138430633726,-0.0057033318646295735,0.0,0
13,14,7978,7166,1110,0.08243019323693673,-0.0004795499208083343,0.0,0
13,14,7978,8224,1110,0.5509312600714541,0.03613052690381374,0.0,0
13,14,7978,8671,1110,0.7763973263101576,0.26135691939876327,0.0,1
13,14,7978,12064,1110,0.23255228411217752,-0.002866212639775337,0.0,0
13,14,7978,14877,1110,0.3859850036824837,0.07973591163791625,0.02564102564102564,1
13,14,9111,2887,1110,0.3201179917080948,0.0015462949242943402,0.02564102564102564,0
13,14,9111,7166,1110,0.18657257678130182,-0.012201081110785932,0.0,0
13,14,9111,8224,1110,0.6325576289529579,0.2511028476447517,0.05263157894736842,1
13,14,9111,8671,1110,0.7710695608399533,0.21346956792238397,0.0,1
13,14,9111,12064,1110,0.1581536129249452,-0.019897041360243638,0.0,0
13,14,9111,14877,1110,0.3770176443991557,0.017906633134303195,0.02564102564102564,0
13,14,11052,2887,1110,0.09676034870536683,0.013068315420903066,0.05263157894736842,0
13,14,11052,7166,1110,-0.09363280067700816,0.434917267785781,0.0,0
13,14,11052,8224,1110,0.36384111706313055,0.008637984742496607,0.0,0
13,14,11052,8671,1110,0.08342759650545557,-0.037106942728820105,0.0,0
13,14,11052,12064,1110,0.9746217254597082,0.961984127555712,0.3333333333333333,1
13,14,11052,14877,1110,0.36807197799326397,-0.0016166250595884095,0.02564102564102564,0
13,14,14259,2887,1110,0.2334670864649603,0.0038882753603326674,0.0,0
13,14,14259,7166,1110,0.2461706856572625,0.0017485617767662451,0.0,0
13,14,14259,8224,1110,0.7863934581045768,0.5338911158017038,0.0,1
13,14,14259,8671,1110,0.6434704287498582,0.18387657504334948,0.0,1
13,14,14259,12064,1110,0.3903691493948363,0.007436097741901989,0.0,0
13,14,14259,14877,1110,0.7393409471065585,0.29011897877452747,0.1111111111111111,1
13,14,15881,2887,1110,0.08062887223697027,-0.041001353289919266,0.0,0
13,14,15881,7166,1110,0.27050757839829215,-0.016463685399995164,0.0,0
13,14,15881,8224,1110,0.4961919177987644,-0.014850588025891323,0.0,0
13,14,15881,8671,1110,0.4389172982130456,-0.01099385726433094,0.08108108108108109,0
13,14,15881,12064,1110,0.2860188144070682,-0.038961570867570516,0.0,0
13,14,15881,14877,1110,0.5070859870809922,-0.026644812512418382,0.0,0
14,15,2887,106,1110,0.20976448898919486,0.007995949580261607,0.02564102564102564,0
14,15,2887,693,1110,0.138417269609075,-0.012355415982406854,0.0,0
14,15,2887,1560,1110,0.09374084106614959,-0.005387020688838922,0.08108108108108109,0
14,15,2887,3920,1110,0.19972116274980656,0.031545827771155756,0.0,0
14,15,2887,7201,1110,0.16042247054339684,0.013718977218648638,0.0,0
14,15,2887,7633,1110,0.2248916428723444,0.02468740063867934,0.08108108108108109,0
14,15,7166,106,1110,0.24463378930773588,0.0002430325728200995,0.0,0
14,15,7166,693,1110,0.24370050932917375,-0.004923477399551177,0.0,0
14,15,7166,1560,1110,-0.12017027952785402,0.4437397065804495,0.0,0
14,15,7166,3920,1110,0.13913181449591233,-0.031537598712613545,0.0,0
14,15,7166,7201,1110,0.2388694627534282,-0.016170457302348784,0.0,0
14,15,7166,7633,1110,-0.21906759763108063,-0.046477041366016,0.0,0
14,15,8224,106,1110,0.7911842252750587,0.6120398182951682,0.2903225806451613,1
14,15,8224,693,1110,0.4563491558792893,-0.00021094601655756505,0.0,0
14,15,8224,1560,1110,0.3150388581042725,0.006875235638740107,0.0,0
14,15,8224,3920,1110,0.6323772178191094,0.19179747553029328,0.0,1
14,15,8224,7201,1110,0.6918099537876835,0.15566768838997225,0.0,1
14,15,8224,7633,1110,0.053142975405601096,0.0019783360613729525,0.0,0
14,15,8671,106,1110,0.6846711716170703,0.0337836282348967,0.0,0
14,15,8671,693,1110,0.4284146829050442,0.008470616715732548,0.08108108108108109,0
14,15,8671,1560,1110,0.056357548999853777,-0.034792291743308994,0.0,0
14,15,8671,3920,1110,0.9384683946311732,0.8430302964929889,0.48148148148148145,1
14,15,8671,7201,1110,0.3054093311024332,0.14330041094904772,0.0,1
14,15,8671,7633,1110,0.3017991552619914,0.005499874709085622,0.0,0
14,15,12064,106,1110,0.2894126368354655,0.0081730837609075,0.0,0
14,15,12064,693,1110,0.23590161857361605,-0.014508574101825622,0.0,0
14,15,12064,1560,1110,0.9895080733107547,0.9737447303490867,0.7391304347826086,1
14,15,12064,3920,1110,0.13627283831074197,-0.026016238362452142,0.0,0
14,15,12064,7201,1110,0.3492162964818637,0.0032809250899722177,0.02564102564102564,0
14,15,12064,7633,1110,0.10911892714472106,-0.037578054151041464,0.02564102564102564,0
14,15,14877,106,1110,0.5804395772855474,0.021908845207623606,0.05263157894736842,0
14,15,14877,693,1110,0.43093544379366294,-0.017431074781813567,0.0,0
14,15,14877,1560,1110,0.32011258177391133,0.008344755774314119,0.02564102564102564,0
14,15,14877,3920,1110,0.37932394842188977,0.2291707170776674,0.0,1
14,15,14877,7201,1110,0.9204761807925996,0.8158917662898635,0.3333333333333333,1
14,15,14877,7633,1110,-0.07013475664992239,-0.00042837030648229697,0.05263157894736842,0
15,16,106,4482,1110,0.7413912530897898,0.19338458879334872,0.0,1
15,16,106,10343,1110,0.6714821269857298,0.054956686003071145,0.02564102564102564,1
15,16,106,11219,1110,0.5621576922834282,0.07377861086839904,0.05263157894736842,1
15,16,106,12530,1110,0.1563500224801928,0.0019449854513013346,0.08108108108108109,0
15,16,106,13471,1110,0.44962295787699663,-0.013919962256756607,0.0,0
15,16,106,15703,1110,0.28879208914550664,0.016584498474383064,0.0,0
15,16,693,4482,1110,0.49405335749570206,0.025877766309212916,0.02564102564102564,0
15,16,693,10343,1110,0.4274409974758761,-0.001491235337574743,0.14285714285714285,0
15,16,693,11219,1110,0.2756724111168445,0.024216567708546858,0.0,0
15,16,693,12530,1110,-0.009419557047744626,0.0015232086695754223,0.0,0
15,16,693,13471,1110,0.7042301688796148,0.3572344240181026,0.48148148148148145,1
15,16,693,15703,1110,0.21318003640817393,-0.021115688923882697,0.0,0
15,16,1560,4482,1110,0.26896872268222133,-0.0012972399610829799,0.0,0
15,16,1560,10343,1110,0.07943744673872773,-0.034931514907967656,0.0,0
15,16,1560,11219,1110,0.23987810454188538,-0.006895870826404949,0.0,0
15,16,1560,12530,1110,0.0611992216231535,-0.019770816183612188,0.02564102564102564,0
15,16,1560,13471,1110,0.2283296359636488,-0.03128678744607032,0.0,0
15,16,1560,15703,1110,0.9868298793411078,0.96499023168891,0.48148148148148145,1
15,16,3920,4482,1110,0.6523807828038894,0.20339722514771694,0.0,1
15,16,3920,10343,1110,0.9150555855283702,0.7893546012930787,0.17647058823529413,1
15,16,3920,11219,1110,0.4737753795712594,0.22072822091609076,0.0,1
15,16,3920,12530,1110,0.31402870450040127,0.004163689593886165,0.0,0
15,16,3920,13471,1110,0.4138335188881865,-0.014538905463814434,0.05263157894736842,0
15,16,3920,15703,1110,0.12992757340704714,-0.028375534430580485,0.0,0
15,16,7201,4482,1110,0.5935743972371176,0.3206888370654915,0.17647058823529413,1
15,16,7201,10343,1110,0.33010603969977714,0.17709471127490434,0.0,1
15,16,7201,11219,1110,0.6082512460697129,0.21386317473082328,0.02564102564102564,1
15,16,7201,12530,1110,-0.07478638737231459,0.0010714667546070826,0.02564102564102564,0
15,16,7201,13471,1110,0.42690673498281767,-0.01541493694692538,0.0,0
15,16,7201,15703,1110,0.3534484713970844,0.001902047809705423,0.05263157894736842,0
15,16,7633,4482,1110,0.13640203658745537,0.002127455140797804,0.0,0
15,16,7633,10343,1110,0.2759481718138399,0.009454464064946416,0.0,0
15,16,7633,11219,1110,0.12121011406067268,0.0019407528585474022,0.0,0
15,16,7633,12530,1110,0.9180182932805638,0.9876449614342078,0.21212121212121213,1
15,16,7633,13471,1110,-0.0018586897114919957,0.007381254772636148,0.0,0
15,16,7633,15703,1110,0.09268900950867856,-0.04108869024616098,0.0,0
16,17,4482,1199,1110,0.23947823663913317,-0.009606611077560475,0.0,0
16,17,4482,2341,1110,0.558188667549631,0.08980142820799686,0.08108108108108109,1
16,17,4482,6851,1110,0.5445289004856855,0.04014255874905845,0.02564102564102564,0
16,17,4482,9027,1110,0.7748348345094701,0.19060228794766365,0.25,1
16,17,4482,9218,1110,0.798343223213033,0.2853520670212707,0.17647058823529413,1
16,17,4482,12059,1110,0.020755934708573665,0.0011001978417429217,0.0,0
16,17,10343,1199,1110,0.0682385131365685,-0.03487831079980666,0.0,0
16,17,10343,2341,1110,0.705867514983213,0.24814721694911654,0.02564102564102564,1
16,17,10343,6851,1110,0.8789193937554998,0.7417771921206378,0.08108108108108109,1
16,17,10343,9027,1110,0.7081635735505971,0.18285335793357516,0.02564102564102564,1
16,17,10343,9218,1110,0.5597282436140343,0.07375269069357956,0.0,1
16,17,10343,12059,1110,0.1999177283601445,0.008275213713342312,0.0,0
16,17,11219,1199,1110,0.23867107418334207,-0.0022243016408278245,0.0,0
16,17,11219,2341,1110,0.6944160414028134,0.4068800959460025,0.0,1
16,17,11219,6851,1110,0.4491476461107604,0.23006447275207892,0.02564102564102564,1
16,17,11219,9027,1110,0.5734898025320424,0.13558485835542056,0.0,1
16,17,11219,9218,1110,0.4853231098846151,0.0029622412308311806,0.02564102564102564,0
16,17,11219,12059,1110,0.06728677132328002,0.003444706931713377,0.02564102564102564,0
16,17,12530,1199,1110,0.08897218361434939,-0.024625432671860275,0.02564102564102564,0
16,17,12530,2341,1110,0.2470509227223326,0.0019211592561298018,0.02564102564102564,0
16,17,12530,6851,1110,0.3483640984246654,0.011460142150198508,0.0,0
16,17,12530,9027,1110,0.20271724089521193,0.00405850412616889,0.0,0
16,17,12530,9218,1110,0.16015320382921996,0.0021888842801809135,0.02564102564102564,0
16,17,12530,12059,1110,0.9275777180443006,0.9903845915886897,0.2903225806451613,1
16,17,13471,1199,1110,0.21272385138684385,-0.05186476283274878,0.0,0
16,17,13471,2341,1110,0.3658664011505349,-0.013246644866269376,0.0,0
