sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l20_w16384,deception_roleplay,9177,60,1,43,0,7.509733200073242,6.814550399780273,7.003646373748779,1.0000240802764893,3.4221818447113037,0.25357142857142856,0.2785714285714286,
pt_res_l20_w16384,deception_roleplay,9200,61,1,40,0,7.4733076095581055,7.269009590148926,5.411527633666992,1.0000439882278442,10.952790260314941,0.29732142857142857,0.46964285714285714,
pt_res_l20_w16384,deception_roleplay,4747,62,1,20,0,7.429263114929199,10.128549575805664,9.045031547546387,0.9999786615371704,11.482952117919922,0.5357142857142857,0.5223214285714286,
pt_res_l20_w16384,deception_roleplay,1453,63,1,50,0,7.397851467132568,5.599642276763916,7.119679927825928,0.9999878406524658,4.839201927185059,0.49375,0.4625,
pt_res_l20_w16384,deception_roleplay,15464,64,1,51,0,7.162630081176758,4.952670097351074,5.158330917358398,1.0001429319381714,8.803738594055176,0.7151785714285714,0.7473214285714286,
pt_res_l20_w16384,subjective_self_report,1147,1,1,13,0,23.20572853088379,8.130468368530273,15.773547172546387,0.9998825192451477,4.977790355682373,0.10178571428571428,0.10446428571428572,
pt_res_l20_w16384,subjective_self_report,5691,2,1,60,0,20.26354217529297,0.20781250298023224,1.0446226596832275,0.9998216032981873,4.641434192657471,0.06696428571428571,0.01607142857142857,
pt_res_l20_w16384,subjective_self_report,13493,3,1,56,0,19.233333587646484,1.0808591842651367,7.563396453857422,1.000267505645752,11.557812690734863,0.2669642857142857,0.21696428571428572,
pt_res_l20_w16384,subjective_self_report,13790,4,1,4,1,16.987173080444336,12.192708015441895,16.842041015625,1.0001765489578247,3.9868862628936768,0.15357142857142858,0.14017857142857143,45.800000000000004
pt_res_l20_w16384,subjective_self_report,6666,5,1,39,0,16.328678131103516,4.023015975952148,8.838298797607422,1.0000849962234497,31.04171371459961,0.9901785714285715,0.99375,
pt_res_l20_w16384,subjective_self_report,4932,6,1,57,0,16.08476448059082,1.0766927003860474,0.5046160817146301,0.9998767375946045,4.664620399475098,0.16071428571428573,0.045535714285714284,
pt_res_l20_w16384,subjective_self_report,10693,7,1,19,0,14.416666984558105,6.215559959411621,7.409408092498779,0.9998553395271301,9.751172065734863,0.4660714285714286,0.5982142857142857,
pt_res_l20_w16384,subjective_self_report,7839,8,1,3,1,13.908294677734375,14.368804931640625,15.7109375,1.0005912780761719,372.25537109375,1.0,1.0,392.0
pt_res_l20_w16384,subjective_self_report,10721,9,1,34,0,13.695963859558105,4.5606770515441895,9.891552925109863,0.9999672174453735,5.893945217132568,0.15267857142857144,0.12946428571428573,
pt_res_l20_w16384,subjective_self_report,14636,10,1,61,0,13.65625,0.0,0.43049412965774536,1.0001837015151978,3.296093702316284,0.09732142857142857,0.025,
pt_res_l20_w16384,subjective_self_report,14294,11,1,2,1,13.567415237426758,17.68567657470703,15.436596870422363,1.0001111030578613,3.5530412197113037,0.1705357142857143,0.225,55.5
pt_res_l20_w16384,subjective_self_report,12686,12,1,18,0,13.156771659851074,6.278092384338379,14.414361000061035,1.000133991241455,2.819308042526245,0.0625,0.06339285714285714,
pt_res_l20_w16384,subjective_self_report,13015,13,1,7,0,12.834506034851074,10.204361915588379,8.115429878234863,0.9998047947883606,2.9845423698425293,0.09107142857142857,0.11428571428571428,
pt_res_l20_w16384,subjective_self_report,8548,14,1,9,0,11.675814628601074,9.568001747131348,11.349679946899414,0.9999769330024719,3.37109375,0.2294642857142857,0.225,
pt_res_l20_w16384,subjective_self_report,11637,15,1,55,0,11.655664443969727,1.2996419668197632,4.393334865570068,1.0000628232955933,5.056612491607666,0.34910714285714284,0.15089285714285713,
pt_res_l20_w16384,subjective_self_report,11253,16,1,5,1,11.447916984558105,10.977082252502441,11.555793762207031,1.000270128250122,5.568749904632568,0.15178571428571427,0.12857142857142856,57.0
pt_res_l20_w16384,subjective_self_report,12147,17,1,22,0,11.186491012573242,5.868618965148926,8.976608276367188,1.0000221729278564,2.9121930599212646,0.20357142857142857,0.2125,
pt_res_l20_w16384,subjective_self_report,12440,18,1,1,1,9.650146484375,31.824951171875,39.8404541015625,1.001657485961914,1170.228515625,1.0,1.0,1192.0
pt_res_l20_w16384,subjective_self_report,11180,19,1,52,0,9.411457061767578,1.8968772888183594,-0.7888164520263672,1.0006122589111328,13.583928108215332,0.5955357142857143,0.7098214285714286,
pt_res_l20_w16384,subjective_self_report,3866,20,1,27,0,8.779394149780273,5.492057800292969,7.6796064376831055,0.9999558925628662,14.103683471679688,0.9160714285714285,0.8366071428571429,
pt_res_l20_w16384,subjective_self_report,7178,21,1,46,0,8.566276550292969,3.156510353088379,4.102441787719727,1.0001602172851562,6.662667274475098,0.28214285714285714,0.13214285714285715,
pt_res_l20_w16384,subjective_self_report,3965,22,1,44,0,8.479036331176758,3.4329752922058105,6.6866912841796875,0.9998369812965393,3.673800230026245,0.12678571428571428,0.18482142857142858,
pt_res_l20_w16384,subjective_self_report,10988,23,1,36,0,8.219791412353516,4.127539157867432,4.184374809265137,0.9998023509979248,1.7613838911056519,0.03482142857142857,0.05,
pt_res_l20_w16384,subjective_self_report,5369,24,1,15,0,7.855012893676758,7.345637798309326,12.905353546142578,1.0000313520431519,2.703571319580078,0.09017857142857143,0.12321428571428572,
pt_res_l20_w16384,subjective_self_report,9550,25,1,62,0,7.393782615661621,-0.6720376014709473,-6.461488723754883,0.9997603893280029,5.387081623077393,0.16785714285714284,0.09107142857142857,
