sae_key,construct,feature_id,discovery_rank,selection_eligible,selection_rank,selected,discovery_contrast,selection_contrast,confirmation_contrast,decoder_norm,discovery_mean_activation,discovery_positive_item_fraction,selection_positive_item_fraction,active_q90
pt_res_l36_w16384,subjective_self_report,3902,11,1,17,0,25.920312881469727,15.122136116027832,16.47224998474121,0.9999210834503174,7.116796970367432,0.09285714285714286,0.10892857142857143,
pt_res_l36_w16384,subjective_self_report,9000,12,1,44,0,24.200977325439453,6.361133098602295,11.42550277709961,0.9999497532844543,14.585434913635254,0.2375,0.15446428571428572,
pt_res_l36_w16384,subjective_self_report,4719,13,1,15,0,23.743423461914062,16.05423355102539,14.01795768737793,0.9999949932098389,9.744977951049805,0.23392857142857143,0.2375,
pt_res_l36_w16384,subjective_self_report,701,14,1,52,0,23.50501251220703,3.1539058685302734,5.866706848144531,1.0000330209732056,20.985044479370117,0.6580357142857143,0.8508928571428571,
pt_res_l36_w16384,subjective_self_report,9454,15,1,47,0,23.483007431030273,5.047591209411621,4.02250862121582,0.9998922348022461,6.549776554107666,0.09553571428571428,0.05625,
pt_res_l36_w16384,subjective_self_report,11742,16,1,16,0,23.173309326171875,15.981771469116211,17.353384017944336,0.9999892711639404,6.169308185577393,0.07678571428571429,0.08482142857142858,
pt_res_l36_w16384,subjective_self_report,9551,17,1,39,0,22.02031135559082,7.833267688751221,16.671905517578125,0.9999418258666992,8.293638229370117,0.11517857142857142,0.10357142857142858,
pt_res_l36_w16384,subjective_self_report,4048,18,1,62,0,21.686134338378906,-1.4742839336395264,0.6807384490966797,1.000110149383545,5.103850364685059,0.09196428571428572,0.07857142857142857,
pt_res_l36_w16384,subjective_self_report,15261,19,1,41,0,21.315170288085938,6.8141279220581055,15.034696578979492,0.9999696612358093,8.258984565734863,0.38571428571428573,0.42232142857142857,
pt_res_l36_w16384,subjective_self_report,13941,20,1,5,1,20.305208206176758,25.35859489440918,20.5727596282959,0.9999695420265198,5.41986608505249,0.19910714285714284,0.3723214285714286,65.20000000000002
pt_res_l36_w16384,subjective_self_report,11969,21,1,30,0,20.008007049560547,11.249479293823242,16.694278717041016,0.9999997019767761,16.538114547729492,0.7107142857142857,0.6339285714285714,
